Entity,Code,Day,people_fully_vaccinated_per_hundred,145609-annotations
Europe,,2021-02-13,1.07,
Europe,,2021-02-14,1.13,
Europe,,2021-02-15,1.17,
Europe,,2021-02-16,1.22,
Europe,,2021-02-17,1.27,
Europe,,2021-02-18,1.33,
Europe,,2021-02-19,1.38,
Europe,,2021-02-20,1.4,
Europe,,2021-02-21,1.44,
Europe,,2021-02-22,1.47,
Europe,,2021-02-23,1.55,
Europe,,2021-02-24,1.6,
Europe,,2021-02-25,1.65,
Europe,,2021-02-26,1.71,
Europe,,2021-02-27,1.73,
Europe,,2021-02-28,1.76,
Europe,,2021-03-01,1.79,
Europe,,2021-03-02,1.98,
Europe,,2021-03-03,2.05,
Europe,,2021-03-04,2.14,
Europe,,2021-03-05,2.2,
Europe,,2021-03-06,2.25,
Europe,,2021-03-07,2.29,
Europe,,2021-03-08,2.33,
Europe,,2021-03-09,2.38,
Europe,,2021-03-10,2.47,
Europe,,2021-03-11,2.57,
Europe,,2021-03-12,2.64,
Europe,,2021-03-13,2.68,
Europe,,2021-03-14,2.72,
Europe,,2021-03-15,2.77,
Europe,,2021-03-16,2.83,
Europe,,2021-03-17,2.98,
Europe,,2021-03-18,3.07,
Europe,,2021-03-19,3.17,
Europe,,2021-03-20,3.22,
Europe,,2021-03-21,3.27,
Europe,,2021-03-22,3.35,
Europe,,2021-03-23,3.43,
Europe,,2021-03-24,3.54,
Europe,,2021-03-25,3.65,
Europe,,2021-03-26,3.78,
Europe,,2021-03-27,3.84,
Europe,,2021-03-28,3.91,
Europe,,2021-03-29,4.19,
Europe,,2021-03-30,4.31,
Europe,,2021-03-31,4.45,
Europe,,2021-04-01,4.62,
Europe,,2021-04-02,4.72,
Europe,,2021-04-03,4.8,
Europe,,2021-04-04,4.86,
Europe,,2021-04-05,4.9,
Europe,,2021-04-06,5.01,
Europe,,2021-04-07,5.2,
Europe,,2021-04-08,5.36,
Europe,,2021-04-09,5.51,
Europe,,2021-04-10,5.64,
Europe,,2021-04-11,5.73,
Europe,,2021-04-12,5.82,
Europe,,2021-04-13,5.94,
Europe,,2021-04-14,6.08,
Europe,,2021-04-15,6.24,
Europe,,2021-04-16,6.39,
Europe,,2021-04-17,6.52,
Europe,,2021-04-18,6.65,
Europe,,2021-04-19,6.76,
Europe,,2021-04-20,6.89,
Europe,,2021-04-21,7.07,
Europe,,2021-04-22,7.26,
Europe,,2021-04-23,7.46,
Europe,,2021-04-24,7.62,
Europe,,2021-04-25,7.74,
Europe,,2021-04-26,7.87,
Europe,,2021-04-27,8.07,
Europe,,2021-04-28,8.31,
Europe,,2021-04-29,8.57,
Europe,,2021-04-30,8.77,
Europe,,2021-05-01,8.9,
Europe,,2021-05-02,9.06,
Europe,,2021-05-03,9.18,
Europe,,2021-05-04,9.37,
Europe,,2021-05-05,9.72,
Europe,,2021-05-06,10.04,
Europe,,2021-05-07,10.3,
Europe,,2021-05-08,10.49,
Europe,,2021-05-09,10.67,
Europe,,2021-05-10,10.86,
Europe,,2021-05-11,11.12,
Europe,,2021-05-12,11.44,
Europe,,2021-05-13,11.71,
Europe,,2021-05-14,11.98,
Europe,,2021-05-15,12.19,
Europe,,2021-05-16,12.41,
Europe,,2021-05-17,12.61,
Europe,,2021-05-18,12.88,
Europe,,2021-05-19,13.19,
Europe,,2021-05-20,13.55,
Europe,,2021-05-21,13.86,
Europe,,2021-05-22,14.16,
Europe,,2021-05-23,14.43,
Europe,,2021-05-24,14.62,
Europe,,2021-05-25,14.91,
Europe,,2021-05-26,15.3,
Europe,,2021-05-27,15.69,
Europe,,2021-05-28,16.06,
Europe,,2021-05-29,16.31,
Europe,,2021-05-30,16.61,
Europe,,2021-05-31,16.86,
Europe,,2021-06-01,17.28,
Europe,,2021-06-02,17.69,
Europe,,2021-06-03,18.02,
Europe,,2021-06-04,18.35,
Europe,,2021-06-05,18.6,
Europe,,2021-06-06,18.98,
Europe,,2021-06-07,19.29,
Europe,,2021-06-08,19.66,
Europe,,2021-06-09,20.17,
Europe,,2021-06-10,20.59,
Europe,,2021-06-11,20.95,
Europe,,2021-06-12,21.21,
Europe,,2021-06-13,21.51,
Europe,,2021-06-14,21.81,
Europe,,2021-06-15,22.14,
Europe,,2021-06-16,22.61,
Europe,,2021-06-17,23.1,
Europe,,2021-06-18,23.47,
Europe,,2021-06-19,23.72,
Europe,,2021-06-20,24.05,
Europe,,2021-06-21,24.35,
Europe,,2021-06-22,24.74,
Europe,,2021-06-23,25.11,
Europe,,2021-06-24,25.4,
European Union,,2020-12-27,0,
European Union,,2020-12-28,0,
European Union,,2020-12-29,0,
European Union,,2020-12-30,0,
European Union,,2020-12-31,0,
European Union,,2021-01-01,0,
European Union,,2021-01-02,0,
European Union,,2021-01-03,0,
European Union,,2021-01-04,0,
European Union,,2021-01-05,0,
European Union,,2021-01-06,0,
European Union,,2021-01-07,0,
European Union,,2021-01-08,0,
European Union,,2021-01-09,0,
European Union,,2021-01-10,0,
European Union,,2021-01-11,0,
European Union,,2021-01-12,0,
European Union,,2021-01-13,0,
European Union,,2021-01-14,0,
European Union,,2021-01-15,0,
European Union,,2021-01-16,0,
European Union,,2021-01-17,0.01,
European Union,,2021-01-18,0.02,
European Union,,2021-01-19,0.03,
European Union,,2021-01-20,0.06,
European Union,,2021-01-21,0.09,
European Union,,2021-01-22,0.11,
European Union,,2021-01-23,0.13,
European Union,,2021-01-24,0.15,
European Union,,2021-01-25,0.2,
European Union,,2021-01-26,0.26,
European Union,,2021-01-27,0.31,
European Union,,2021-01-28,0.38,
European Union,,2021-01-29,0.45,
European Union,,2021-01-30,0.5,
European Union,,2021-01-31,0.57,
European Union,,2021-02-01,0.64,
European Union,,2021-02-02,0.73,
European Union,,2021-02-03,0.84,
European Union,,2021-02-04,0.96,
European Union,,2021-02-05,1.05,
European Union,,2021-02-06,1.09,
European Union,,2021-02-07,1.16,
European Union,,2021-02-08,1.22,
European Union,,2021-02-09,1.31,
European Union,,2021-02-10,1.39,
European Union,,2021-02-11,1.5,
European Union,,2021-02-12,1.59,
European Union,,2021-02-13,1.63,
European Union,,2021-02-14,1.7,
European Union,,2021-02-15,1.76,
European Union,,2021-02-16,1.83,
European Union,,2021-02-17,1.92,
European Union,,2021-02-18,2.01,
European Union,,2021-02-19,2.08,
European Union,,2021-02-20,2.11,
European Union,,2021-02-21,2.17,
European Union,,2021-02-22,2.22,
European Union,,2021-02-23,2.27,
European Union,,2021-02-24,2.34,
European Union,,2021-02-25,2.4,
European Union,,2021-02-26,2.48,
European Union,,2021-02-27,2.5,
European Union,,2021-02-28,2.56,
European Union,,2021-03-01,2.6,
European Union,,2021-03-02,2.65,
European Union,,2021-03-03,2.73,
European Union,,2021-03-04,2.81,
European Union,,2021-03-05,2.87,
European Union,,2021-03-06,2.92,
European Union,,2021-03-07,2.97,
European Union,,2021-03-08,3.03,
European Union,,2021-03-09,3.09,
European Union,,2021-03-10,3.16,
European Union,,2021-03-11,3.27,
European Union,,2021-03-12,3.35,
European Union,,2021-03-13,3.39,
European Union,,2021-03-14,3.44,
European Union,,2021-03-15,3.52,
European Union,,2021-03-16,3.59,
European Union,,2021-03-17,3.68,
European Union,,2021-03-18,3.79,
European Union,,2021-03-19,3.88,
European Union,,2021-03-20,3.93,
European Union,,2021-03-21,4,
European Union,,2021-03-22,4.11,
European Union,,2021-03-23,4.19,
European Union,,2021-03-24,4.32,
European Union,,2021-03-25,4.43,
European Union,,2021-03-26,4.58,
European Union,,2021-03-27,4.64,
European Union,,2021-03-28,4.71,
European Union,,2021-03-29,4.81,
European Union,,2021-03-30,4.92,
European Union,,2021-03-31,5.04,
European Union,,2021-04-01,5.18,
European Union,,2021-04-02,5.28,
European Union,,2021-04-03,5.36,
European Union,,2021-04-04,5.43,
European Union,,2021-04-05,5.48,
European Union,,2021-04-06,5.6,
European Union,,2021-04-07,5.73,
European Union,,2021-04-08,5.86,
European Union,,2021-04-09,5.99,
European Union,,2021-04-10,6.08,
European Union,,2021-04-11,6.17,
European Union,,2021-04-12,6.27,
European Union,,2021-04-13,6.39,
European Union,,2021-04-14,6.51,
European Union,,2021-04-15,6.66,
European Union,,2021-04-16,6.79,
European Union,,2021-04-17,6.88,
European Union,,2021-04-18,6.96,
European Union,,2021-04-19,7.08,
European Union,,2021-04-20,7.2,
European Union,,2021-04-21,7.38,
European Union,,2021-04-22,7.57,
European Union,,2021-04-23,7.74,
European Union,,2021-04-24,7.84,
European Union,,2021-04-25,7.97,
European Union,,2021-04-26,8.1,
European Union,,2021-04-27,8.32,
European Union,,2021-04-28,8.56,
European Union,,2021-04-29,8.81,
European Union,,2021-04-30,8.99,
European Union,,2021-05-01,9.12,
European Union,,2021-05-02,9.33,
European Union,,2021-05-03,9.5,
European Union,,2021-05-04,9.74,
European Union,,2021-05-05,10.12,
European Union,,2021-05-06,10.47,
European Union,,2021-05-07,10.77,
European Union,,2021-05-08,10.95,
European Union,,2021-05-09,11.2,
European Union,,2021-05-10,11.44,
European Union,,2021-05-11,11.74,
European Union,,2021-05-12,12.04,
European Union,,2021-05-13,12.38,
European Union,,2021-05-14,12.66,
European Union,,2021-05-15,12.87,
European Union,,2021-05-16,13.17,
European Union,,2021-05-17,13.42,
European Union,,2021-05-18,13.73,
European Union,,2021-05-19,14.07,
European Union,,2021-05-20,14.52,
European Union,,2021-05-21,14.88,
European Union,,2021-05-22,15.11,
European Union,,2021-05-23,15.46,
European Union,,2021-05-24,15.68,
European Union,,2021-05-25,16.04,
European Union,,2021-05-26,16.52,
European Union,,2021-05-27,17.01,
European Union,,2021-05-28,17.45,
European Union,,2021-05-29,17.73,
European Union,,2021-05-30,18.16,
European Union,,2021-05-31,18.52,
European Union,,2021-06-01,18.98,
European Union,,2021-06-02,19.5,
European Union,,2021-06-03,19.91,
European Union,,2021-06-04,20.3,
European Union,,2021-06-05,20.6,
European Union,,2021-06-06,21.15,
European Union,,2021-06-07,21.54,
European Union,,2021-06-08,22.05,
European Union,,2021-06-09,22.74,
European Union,,2021-06-10,23.31,
European Union,,2021-06-11,23.77,
European Union,,2021-06-12,24.05,
European Union,,2021-06-13,24.49,
European Union,,2021-06-14,24.91,
European Union,,2021-06-15,25.38,
European Union,,2021-06-16,26.05,
European Union,,2021-06-17,26.74,
European Union,,2021-06-18,27.25,
European Union,,2021-06-19,27.54,
European Union,,2021-06-20,28.03,
European Union,,2021-06-21,28.47,
European Union,,2021-06-22,28.99,
European Union,,2021-06-23,29.55,
European Union,,2021-06-24,29.86,
Faeroe Islands,FRO,2021-01-29,0,
Faeroe Islands,FRO,2021-02-06,1.24,
Faeroe Islands,FRO,2021-02-08,1.4,
Faeroe Islands,FRO,2021-02-10,2.5,
Faeroe Islands,FRO,2021-02-21,3.1,
Faeroe Islands,FRO,2021-02-23,4.27,
Faeroe Islands,FRO,2021-02-24,5.16,
Faeroe Islands,FRO,2021-03-03,5.79,
Faeroe Islands,FRO,2021-03-04,6.46,
Faeroe Islands,FRO,2021-03-05,6.78,
Faeroe Islands,FRO,2021-03-06,7.52,
Faeroe Islands,FRO,2021-03-08,7.79,
Faeroe Islands,FRO,2021-03-12,8.04,
Faeroe Islands,FRO,2021-03-16,8.14,
Faeroe Islands,FRO,2021-03-17,8.18,
Faeroe Islands,FRO,2021-03-18,8.25,
Faeroe Islands,FRO,2021-03-22,8.27,
Faeroe Islands,FRO,2021-03-26,8.34,
Faeroe Islands,FRO,2021-03-27,8.4,
Faeroe Islands,FRO,2021-03-30,8.45,
Faeroe Islands,FRO,2021-04-08,8.49,
Faeroe Islands,FRO,2021-04-12,8.69,
Faeroe Islands,FRO,2021-04-13,8.71,
Faeroe Islands,FRO,2021-04-14,8.97,
Faeroe Islands,FRO,2021-04-15,9.78,
Faeroe Islands,FRO,2021-04-19,10.35,
Faeroe Islands,FRO,2021-04-21,10.63,
Faeroe Islands,FRO,2021-04-22,10.74,
Faeroe Islands,FRO,2021-04-24,11.31,
Faeroe Islands,FRO,2021-04-26,11.35,
Faeroe Islands,FRO,2021-04-27,11.41,
Faeroe Islands,FRO,2021-04-28,11.83,
Faeroe Islands,FRO,2021-05-06,13.07,
Faeroe Islands,FRO,2021-05-08,13.52,
Faeroe Islands,FRO,2021-05-09,13.55,
Faeroe Islands,FRO,2021-05-11,14.34,
Faeroe Islands,FRO,2021-05-13,14.83,
Faeroe Islands,FRO,2021-05-16,16.01,
Faeroe Islands,FRO,2021-05-22,17.34,
Faeroe Islands,FRO,2021-05-23,18.84,
Faeroe Islands,FRO,2021-05-24,19.64,
Faeroe Islands,FRO,2021-05-25,20.18,
Faeroe Islands,FRO,2021-05-26,21.02,
Faeroe Islands,FRO,2021-05-28,24.07,
Faeroe Islands,FRO,2021-05-30,24.31,
Faeroe Islands,FRO,2021-06-03,26.76,
Faeroe Islands,FRO,2021-06-04,26.9,
Faeroe Islands,FRO,2021-06-06,27.94,
Faeroe Islands,FRO,2021-06-07,28.51,
Faeroe Islands,FRO,2021-06-09,29.42,
Faeroe Islands,FRO,2021-06-13,29.68,
Faeroe Islands,FRO,2021-06-15,29.97,
Faeroe Islands,FRO,2021-06-16,30.07,
Faeroe Islands,FRO,2021-06-18,31.96,
Faeroe Islands,FRO,2021-06-19,32.3,
Faeroe Islands,FRO,2021-06-20,33.78,
Faeroe Islands,FRO,2021-06-21,35.59,
Faeroe Islands,FRO,2021-06-22,37.02,
Faeroe Islands,FRO,2021-06-24,38.03,
Falkland Islands,FLK,2021-04-07,49.3,
Falkland Islands,FLK,2021-04-14,50.96,
Fiji,FJI,2021-05-25,0.32,
Fiji,FJI,2021-06-08,0.51,
Fiji,FJI,2021-06-15,0.51,
Fiji,FJI,2021-06-21,2.01,
Finland,FIN,2021-01-25,0.08,
Finland,FIN,2021-01-26,0.13,
Finland,FIN,2021-01-27,0.17,
Finland,FIN,2021-01-28,0.19,
Finland,FIN,2021-01-29,0.26,
Finland,FIN,2021-01-30,0.32,
Finland,FIN,2021-02-01,0.33,
Finland,FIN,2021-02-02,0.33,
Finland,FIN,2021-02-03,0.42,
Finland,FIN,2021-02-04,0.62,
Finland,FIN,2021-02-05,0.77,
Finland,FIN,2021-02-06,0.88,
Finland,FIN,2021-02-07,0.9,
Finland,FIN,2021-02-08,0.9,
Finland,FIN,2021-02-09,0.97,
Finland,FIN,2021-02-10,1.01,
Finland,FIN,2021-02-11,1.09,
Finland,FIN,2021-02-12,1.15,
Finland,FIN,2021-02-13,1.21,
Finland,FIN,2021-02-14,1.21,
Finland,FIN,2021-02-15,1.21,
Finland,FIN,2021-02-16,1.22,
Finland,FIN,2021-02-17,1.24,
Finland,FIN,2021-02-18,1.27,
Finland,FIN,2021-02-19,1.29,
Finland,FIN,2021-02-20,1.31,
Finland,FIN,2021-02-24,1.36,
Finland,FIN,2021-02-25,1.4,
Finland,FIN,2021-02-26,1.44,
Finland,FIN,2021-02-27,1.46,
Finland,FIN,2021-02-28,1.46,
Finland,FIN,2021-03-01,1.48,
Finland,FIN,2021-03-03,1.5,
Finland,FIN,2021-03-04,1.51,
Finland,FIN,2021-03-05,1.52,
Finland,FIN,2021-03-06,1.53,
Finland,FIN,2021-03-08,1.53,
Finland,FIN,2021-03-09,1.53,
Finland,FIN,2021-03-10,1.54,
Finland,FIN,2021-03-11,1.54,
Finland,FIN,2021-03-12,1.55,
Finland,FIN,2021-03-13,1.56,
Finland,FIN,2021-03-14,1.56,
Finland,FIN,2021-03-15,1.56,
Finland,FIN,2021-03-16,1.56,
Finland,FIN,2021-03-17,1.57,
Finland,FIN,2021-03-18,1.57,
Finland,FIN,2021-03-19,1.58,
Finland,FIN,2021-03-20,1.58,
Finland,FIN,2021-03-21,1.58,
Finland,FIN,2021-03-22,1.58,
Finland,FIN,2021-03-23,1.58,
Finland,FIN,2021-03-24,1.58,
Finland,FIN,2021-03-25,1.58,
Finland,FIN,2021-03-26,1.59,
Finland,FIN,2021-03-27,1.6,
Finland,FIN,2021-03-29,1.6,
Finland,FIN,2021-03-30,1.6,
Finland,FIN,2021-03-31,1.61,
Finland,FIN,2021-04-01,1.61,
Finland,FIN,2021-04-02,1.62,
Finland,FIN,2021-04-03,1.62,
Finland,FIN,2021-04-04,1.62,
Finland,FIN,2021-04-05,1.62,
Finland,FIN,2021-04-06,1.62,
Finland,FIN,2021-04-07,1.63,
Finland,FIN,2021-04-08,1.66,
Finland,FIN,2021-04-09,1.69,
Finland,FIN,2021-04-10,1.7,
Finland,FIN,2021-04-11,1.72,
Finland,FIN,2021-04-12,1.72,
Finland,FIN,2021-04-13,1.86,
Finland,FIN,2021-04-15,1.98,
Finland,FIN,2021-04-16,2.1,
Finland,FIN,2021-04-18,2.2,
Finland,FIN,2021-04-19,2.22,
Finland,FIN,2021-04-20,2.25,
Finland,FIN,2021-04-21,2.53,
Finland,FIN,2021-04-23,2.67,
Finland,FIN,2021-04-25,2.77,
Finland,FIN,2021-04-27,2.79,
Finland,FIN,2021-04-28,2.88,
Finland,FIN,2021-04-30,3,
Finland,FIN,2021-05-01,3.04,
Finland,FIN,2021-05-02,3.04,
Finland,FIN,2021-05-03,3.04,
Finland,FIN,2021-05-04,3.09,
Finland,FIN,2021-05-05,3.35,
Finland,FIN,2021-05-07,3.7,
Finland,FIN,2021-05-08,3.8,
Finland,FIN,2021-05-10,3.81,
Finland,FIN,2021-05-11,4.31,
Finland,FIN,2021-05-13,4.45,
Finland,FIN,2021-05-14,5.02,
Finland,FIN,2021-05-15,5.09,
Finland,FIN,2021-05-17,5.26,
Finland,FIN,2021-05-19,5.54,
Finland,FIN,2021-05-20,5.99,
Finland,FIN,2021-05-21,6.64,
Finland,FIN,2021-05-22,6.79,
Finland,FIN,2021-05-23,6.8,
Finland,FIN,2021-05-25,7.42,
Finland,FIN,2021-05-26,7.85,
Finland,FIN,2021-05-28,8.65,
Finland,FIN,2021-05-29,8.77,
Finland,FIN,2021-05-31,8.78,
Finland,FIN,2021-06-01,9.03,
Finland,FIN,2021-06-02,9.46,
Finland,FIN,2021-06-03,10.38,
Finland,FIN,2021-06-04,10.86,
Finland,FIN,2021-06-06,10.97,
Finland,FIN,2021-06-07,11.01,
Finland,FIN,2021-06-08,11.31,
Finland,FIN,2021-06-09,11.56,
Finland,FIN,2021-06-10,11.93,
Finland,FIN,2021-06-11,12.22,
Finland,FIN,2021-06-12,12.73,
Finland,FIN,2021-06-13,13.09,
Finland,FIN,2021-06-14,13.15,
Finland,FIN,2021-06-15,13.16,
Finland,FIN,2021-06-16,13.49,
Finland,FIN,2021-06-17,13.89,
Finland,FIN,2021-06-18,14.98,
Finland,FIN,2021-06-19,15.3,
Finland,FIN,2021-06-20,15.37,
Finland,FIN,2021-06-21,15.51,
Finland,FIN,2021-06-23,15.95,
France,FRA,2021-01-16,0,
France,FRA,2021-01-17,0,
France,FRA,2021-01-18,0,
France,FRA,2021-01-19,0,
France,FRA,2021-01-20,0,
France,FRA,2021-01-21,0,
France,FRA,2021-01-22,0,
France,FRA,2021-01-23,0,
France,FRA,2021-01-24,0,
France,FRA,2021-01-25,0,
France,FRA,2021-01-26,0.01,
France,FRA,2021-01-27,0.02,
France,FRA,2021-01-28,0.04,
France,FRA,2021-01-29,0.06,
France,FRA,2021-01-30,0.07,
France,FRA,2021-01-31,0.07,
France,FRA,2021-02-01,0.1,
France,FRA,2021-02-02,0.15,
France,FRA,2021-02-03,0.21,
France,FRA,2021-02-04,0.28,
France,FRA,2021-02-05,0.35,
France,FRA,2021-02-06,0.37,
France,FRA,2021-02-07,0.37,
France,FRA,2021-02-08,0.44,
France,FRA,2021-02-09,0.55,
France,FRA,2021-02-10,0.66,
France,FRA,2021-02-11,0.81,
France,FRA,2021-02-12,0.92,
France,FRA,2021-02-13,0.95,
France,FRA,2021-02-14,0.96,
France,FRA,2021-02-15,1.07,
France,FRA,2021-02-16,1.22,
France,FRA,2021-02-17,1.37,
France,FRA,2021-02-18,1.55,
France,FRA,2021-02-19,1.68,
France,FRA,2021-02-20,1.72,
France,FRA,2021-02-21,1.73,
France,FRA,2021-02-22,1.84,
France,FRA,2021-02-23,1.97,
France,FRA,2021-02-24,2.09,
France,FRA,2021-02-25,2.22,
France,FRA,2021-02-26,2.33,
France,FRA,2021-02-27,2.36,
France,FRA,2021-02-28,2.37,
France,FRA,2021-03-01,2.44,
France,FRA,2021-03-02,2.54,
France,FRA,2021-03-03,2.64,
France,FRA,2021-03-04,2.74,
France,FRA,2021-03-05,2.84,
France,FRA,2021-03-06,2.86,
France,FRA,2021-03-07,2.87,
France,FRA,2021-03-08,2.94,
France,FRA,2021-03-09,3.03,
France,FRA,2021-03-10,3.11,
France,FRA,2021-03-11,3.21,
France,FRA,2021-03-12,3.29,
France,FRA,2021-03-13,3.31,
France,FRA,2021-03-14,3.31,
France,FRA,2021-03-15,3.36,
France,FRA,2021-03-16,3.42,
France,FRA,2021-03-17,3.48,
France,FRA,2021-03-18,3.54,
France,FRA,2021-03-19,3.6,
France,FRA,2021-03-20,3.62,
France,FRA,2021-03-21,3.62,
France,FRA,2021-03-22,3.67,
France,FRA,2021-03-23,3.73,
France,FRA,2021-03-24,3.8,
France,FRA,2021-03-25,3.87,
France,FRA,2021-03-26,3.93,
France,FRA,2021-03-27,3.95,
France,FRA,2021-03-28,3.96,
France,FRA,2021-03-29,4.04,
France,FRA,2021-03-30,4.14,
France,FRA,2021-03-31,4.25,
France,FRA,2021-04-01,4.38,
France,FRA,2021-04-02,4.52,
France,FRA,2021-04-03,4.61,
France,FRA,2021-04-04,4.64,
France,FRA,2021-04-05,4.65,
France,FRA,2021-04-06,4.81,
France,FRA,2021-04-07,4.98,
France,FRA,2021-04-08,5.16,
France,FRA,2021-04-09,5.33,
France,FRA,2021-04-10,5.46,
France,FRA,2021-04-11,5.51,
France,FRA,2021-04-12,5.68,
France,FRA,2021-04-13,5.89,
France,FRA,2021-04-14,6.1,
France,FRA,2021-04-15,6.32,
France,FRA,2021-04-16,6.53,
France,FRA,2021-04-17,6.67,
France,FRA,2021-04-18,6.72,
France,FRA,2021-04-19,6.93,
France,FRA,2021-04-20,7.18,
France,FRA,2021-04-21,7.43,
France,FRA,2021-04-22,7.71,
France,FRA,2021-04-23,7.98,
France,FRA,2021-04-24,8.15,
France,FRA,2021-04-25,8.2,
France,FRA,2021-04-26,8.44,
France,FRA,2021-04-27,8.73,
France,FRA,2021-04-28,9.02,
France,FRA,2021-04-29,9.33,
France,FRA,2021-04-30,9.63,
France,FRA,2021-05-01,9.71,
France,FRA,2021-05-02,9.77,
France,FRA,2021-05-03,10.03,
France,FRA,2021-05-04,10.37,
France,FRA,2021-05-05,10.71,
France,FRA,2021-05-06,11.09,
France,FRA,2021-05-07,11.49,
France,FRA,2021-05-08,11.6,
France,FRA,2021-05-09,11.67,
France,FRA,2021-05-10,12.02,
France,FRA,2021-05-11,12.42,
France,FRA,2021-05-12,12.78,
France,FRA,2021-05-13,12.87,
France,FRA,2021-05-14,13.13,
France,FRA,2021-05-15,13.27,
France,FRA,2021-05-16,13.3,
France,FRA,2021-05-17,13.53,
France,FRA,2021-05-18,13.77,
France,FRA,2021-05-19,13.99,
France,FRA,2021-05-20,14.24,
France,FRA,2021-05-21,14.52,
France,FRA,2021-05-22,14.65,
France,FRA,2021-05-23,14.67,
France,FRA,2021-05-24,14.72,
France,FRA,2021-05-25,15.01,
France,FRA,2021-05-26,15.3,
France,FRA,2021-05-27,15.65,
France,FRA,2021-05-28,16.07,
France,FRA,2021-05-29,16.31,
France,FRA,2021-05-30,16.36,
France,FRA,2021-05-31,16.68,
France,FRA,2021-06-01,17.08,
France,FRA,2021-06-02,17.44,
France,FRA,2021-06-03,17.85,
France,FRA,2021-06-04,18.34,
France,FRA,2021-06-05,18.63,
France,FRA,2021-06-06,18.71,
France,FRA,2021-06-07,19.11,
France,FRA,2021-06-08,19.57,
France,FRA,2021-06-09,20,
France,FRA,2021-06-10,20.45,
France,FRA,2021-06-11,21,
France,FRA,2021-06-12,21.33,
France,FRA,2021-06-13,21.44,
France,FRA,2021-06-14,21.97,
France,FRA,2021-06-15,22.56,
France,FRA,2021-06-16,23.1,
France,FRA,2021-06-17,23.67,
France,FRA,2021-06-18,24.34,
France,FRA,2021-06-19,24.76,
France,FRA,2021-06-20,24.91,
France,FRA,2021-06-21,25.51,
French Polynesia,PYF,2021-02-10,0.15,
French Polynesia,PYF,2021-02-16,0.38,
French Polynesia,PYF,2021-02-17,0.45,
French Polynesia,PYF,2021-02-23,0.75,
French Polynesia,PYF,2021-03-01,1.1,
French Polynesia,PYF,2021-03-02,1.18,
French Polynesia,PYF,2021-03-09,1.57,
French Polynesia,PYF,2021-03-16,2.01,
French Polynesia,PYF,2021-03-23,2.28,
French Polynesia,PYF,2021-03-30,2.65,
French Polynesia,PYF,2021-04-07,3.32,
French Polynesia,PYF,2021-04-13,5.09,
French Polynesia,PYF,2021-04-20,6.37,
French Polynesia,PYF,2021-04-27,8.22,
French Polynesia,PYF,2021-05-04,9.65,
French Polynesia,PYF,2021-05-11,11.21,
French Polynesia,PYF,2021-05-18,12.06,
French Polynesia,PYF,2021-05-25,14.22,
French Polynesia,PYF,2021-06-01,16.2,
French Polynesia,PYF,2021-06-08,18.7,
French Polynesia,PYF,2021-06-15,19.45,
French Polynesia,PYF,2021-06-21,20.49,
Gabon,GAB,2021-04-14,0,
Gabon,GAB,2021-04-16,0.02,
Gabon,GAB,2021-04-19,0.03,
Gabon,GAB,2021-04-21,0.06,
Gabon,GAB,2021-04-23,0.09,
Gabon,GAB,2021-04-30,0.12,
Gabon,GAB,2021-05-05,0.17,
Gabon,GAB,2021-05-17,0.3,
Gabon,GAB,2021-05-29,0.37,
Gabon,GAB,2021-06-05,0.41,
Gabon,GAB,2021-06-09,0.45,
Gabon,GAB,2021-06-11,0.45,
Gabon,GAB,2021-06-12,0.46,
Gabon,GAB,2021-06-18,0.55,
Gambia,GMB,2021-06-08,0.43,
Georgia,GEO,2021-04-26,0.07,
Georgia,GEO,2021-04-27,0.09,
Georgia,GEO,2021-04-28,0.11,
Georgia,GEO,2021-04-29,0.13,
Georgia,GEO,2021-04-30,0.15,
Georgia,GEO,2021-05-05,0.18,
Georgia,GEO,2021-05-06,0.2,
Georgia,GEO,2021-05-07,0.22,
Georgia,GEO,2021-05-08,0.24,
Georgia,GEO,2021-05-10,0.27,
Georgia,GEO,2021-05-11,0.29,
Georgia,GEO,2021-05-12,0.31,
Georgia,GEO,2021-05-13,0.33,
Georgia,GEO,2021-05-14,0.34,
Georgia,GEO,2021-05-15,0.35,
Georgia,GEO,2021-05-17,0.37,
Georgia,GEO,2021-05-18,0.38,
Georgia,GEO,2021-05-19,0.39,
Georgia,GEO,2021-05-20,0.4,
Georgia,GEO,2021-05-21,0.4,
Georgia,GEO,2021-05-22,0.41,
Georgia,GEO,2021-05-24,0.41,
Georgia,GEO,2021-05-25,0.42,
Georgia,GEO,2021-05-26,0.44,
Georgia,GEO,2021-05-27,0.49,
Georgia,GEO,2021-05-28,0.53,
Georgia,GEO,2021-05-29,0.62,
Georgia,GEO,2021-05-31,0.65,
Georgia,GEO,2021-06-01,0.77,
Georgia,GEO,2021-06-02,0.85,
Georgia,GEO,2021-06-03,0.95,
Georgia,GEO,2021-06-04,1.02,
Georgia,GEO,2021-06-05,1.11,
Georgia,GEO,2021-06-07,1.2,
Georgia,GEO,2021-06-08,1.28,
Georgia,GEO,2021-06-09,1.37,
Georgia,GEO,2021-06-10,1.46,
Georgia,GEO,2021-06-11,1.54,
Georgia,GEO,2021-06-12,1.6,
Georgia,GEO,2021-06-14,1.66,
Georgia,GEO,2021-06-15,1.73,
Georgia,GEO,2021-06-16,1.81,
Georgia,GEO,2021-06-17,1.87,
Georgia,GEO,2021-06-18,1.93,
